text,true,pred,prob
tired of waiting for aid angry nepalis block roads kathmandu sindhupalchowk nepal reuters nepali villag,support_and_relief,time_critical,0.6056627
thunderstorm advisory no pm oct thunderstorm affecting over dauis panglao w c,non_informative,time_critical,0.97999406
state trooper told me i had to move back a few blocks i ll tweet my remaining photos soon i think i saw what remains of an apt building,non_informative,time_critical,0.96539235
the subways and trains are shut down the tunnels close at when the bridges are closed the war begins,non_informative,time_critical,0.9968929
wow this storm surpassing the strength of irma or harvey noaa video maria visible imagery loop satellite,non_informative,time_critical,0.8841004
update on public storm signals,non_informative,time_critical,0.57613766
southern provinces including hainan guangdong jiangxi and fujian were subject to heavy rain and strong wind warnings,support_and_relief,time_critical,0.8659214
massive tropical nearing s main island equivalent to cat hurricane major damage likely,non_informative,time_critical,0.9970988
person finder now searchable via sms within nepal text search lt name gt to more details,support_and_relief,time_critical,0.9683201
mayor linda osinchuk has challenged all municipalities in alberta unaffected by the flooding to demonstrate,non_informative,time_critical,0.751999
interview with my good friend a photographer in assesses the damage,non_informative,time_critical,0.9759346
power out for hrs here in jamshedpur due to a storm and life already seems out of order can t even imagine what nepal is goin through,non_informative,time_critical,0.95946926
forecast track for is very similar to irma areas already in shambles about to be hit again my goodness wh,support_and_relief,time_critical,0.99185693
category tropical cyclone is e ected to impact fiji this weekend,non_informative,time_critical,0.97894454
devastating damage but reminded of oklahoma citys optimistic mayor mick cornett on \\building cities around people not cars,non_informative,time_critical,0.93615013
cbs reports valdezcbs am hurricane update still a powerful category hurricane w mph winds m,support_and_relief,time_critical,0.97758627
this nasty is over the archipelago at the moment please everybody if you re,non_informative,time_critical,0.5590114
stalwart colleague due to speak live from on at pm tonight as city hunkers down for,non_informative,time_critical,0.8843541
wortham theater center e ected to stay closed through at least october,non_informative,time_critical,0.99450547
mora road e ected to be open this weekend allowing access to rialto beach,non_informative,time_critical,0.99401313
puerto rico still stumbles in the dark a month after maria,non_informative,time_critical,0.5237972
my child is seriously injured,support_and_relief,time_critical,0.6268681
any information on the history of this bridge it s age etc was it slated for any kind of work currently,non_informative,time_critical,0.83403194
video of coned station on fdr and th street e loding,non_informative,time_critical,0.8912674
in check for storm info amp updates,support_and_relief,time_critical,0.7383731
easter nov th lost power heat amp hot water in other news fuck this storm bout to drive my gma up to ct just so she doesn t have to deal with this shit,support_and_relief,time_critical,0.994716
work in government offices resumes today december per the deputy presidential spokesperson s announcement ouch,non_informative,time_critical,0.94285476
possibly windy cyclone possible from bom _,non_informative,time_critical,0.7342955
devestating earthquake in iran dd people in needs of help ddd,support_and_relief,time_critical,0.4950314
updated death toll,support_and_relief,time_critical,0.99072903
latest doppler image from cebu and virac stations via,non_informative,time_critical,0.957069
tourism sector in porto rico still suffer after the hurricane,non_informative,time_critical,0.99685115
_ president cyclone devastation forcing vanuatu to start anew new york times,support_and_relief,time_critical,0.9957211
any eta on mobile coverage being fixed in north ward qld,non_informative,time_critical,0.55488807
real time pics of haiti earthquake http picfog com search haiti viewer discretion advised,support_and_relief,time_critical,0.97366786
devastated nepal wakes up a gloomy morning india rescues people earthquake death total,non_informative,time_critical,0.9928427
beatdown of looks like super typhoon v philippines,non_informative,time_critical,0.84171444
its soo beautifull there right now im in lock down tornado warnings,non_informative,time_critical,0.99330187
filipinos wait long hours for help in wake of typhoon haiyan reports,support_and_relief,time_critical,0.9159229
tornado warning issued for franklin county ma severe t storm watches for western ma a tornado,non_informative,time_critical,0.99472684
puerto rico suffers another major power outage after transmission line failure,non_informative,time_critical,0.99552935
m near the coast of southern peru september,non_informative,time_critical,0.9711367
we really appreciate it when our customers let us know about leaks and bursts here s a quick guide on what to do i,non_informative,time_critical,0.90624815
international business times nepal and india struggle with rescue efforts in flood hit areas,support_and_relief,time_critical,0.49950445
a risk of a tornado within miles of a point today,non_informative,time_critical,0.96087974
at least people have been confirmed dead in after massive police say via,non_informative,time_critical,0.99541867
los angeles times michael muskal said super typhoon make hurricane katrina amp hurricane sandy which ravaged u s look like weak cousins,non_informative,time_critical,0.9864949
death toll tops now i believe via,non_informative,time_critical,0.9732881
coastal waters almost overflow into fish port in masbate city as approaches,support_and_relief,time_critical,0.99084795
tree branch balancing on pm power lines on oxford st bulimba reported to,non_informative,time_critical,0.99620545
the eastern city of goma and its surrounding areas were hit overnight by the most powerful earth tremor since mount nyiragongo erupted thursday swallowing buildings and forcing residents to flee in its wake,support_and_relief,time_critical,0.9340401
nearly dead in nepal s killer quake india mounts massive rescue operation via,support_and_relief,time_critical,0.9946307
information about help getting in touch w loved ones available at,non_informative,time_critical,0.617426
cejudo happy to be alive after narrowly escaping california wildfire,non_informative,time_critical,0.9778216
news reports point out not only the terrible human toll of the earthquake in nepal but also people s loss of their cultural heritage,non_informative,time_critical,0.5934618
firefighters continue rescue efforts at glasgow pub hit by police helicopter live,support_and_relief,time_critical,0.69525635
crews aboard uss kearsarge get a day to reset in puerto rico,support_and_relief,time_critical,0.763676
ptvph newslife restoration work now in progress in eastern,support_and_relief,time_critical,0.92592776
first meteor in russia then cali then pavement buckles on us yup world is ending,non_informative,time_critical,0.9277666
fema barges e ected to arrive in port arthur in two days,non_informative,time_critical,0.88278586
palace suspends works in government offices in metro manila region iv today dec,non_informative,time_critical,0.9744874
just in police are in foot pursuit of second boston bombing suspect last seen near panera bread,non_informative,time_critical,0.99416226
a part of chevron plant at el segundo california on fire,non_informative,time_critical,0.9982135
road closure breezy dr from mink st to west shore blvd in until the end of december,non_informative,time_critical,0.99657416
some rough seas we e erienced from ex tropical cyclone oswald last week saunders beach,non_informative,time_critical,0.83904797
at amp tvoice help protect your server and your business if you have been in business l,non_informative,time_critical,0.784839
causes havoc for ports,non_informative,time_critical,0.9749356
williamsburg bridge my only access to manhattan now north th st pier,non_informative,time_critical,0.958795
pm utc rotating wall cloud lt spotr miles sse of cox city ok rapidly rotating wall cloud to west southwest,non_informative,time_critical,0.73466486
please read s o s for the children with disabilities in puerto rico,non_informative,time_critical,0.49138987
in blocks sub districts of the state crop damage is reported to be per cent affecting a population of more than four million,support_and_relief,time_critical,0.9771474
nepals landmarks before and after the earthquake,non_informative,time_critical,0.9528085
nepal earthquake katmandu before the destruction the new york t via,non_informative,time_critical,0.9885616
effects on mm e ected to be felt monday morning as typhoon hits mindoro area possible intense rain gusty winds,non_informative,time_critical,0.93655384
flood alerts issued \nthe suffolk coast at southwold flooding is possible follow link,non_informative,time_critical,0.86875033
if news coverage is to be believed most of the destruction from the has been limited to the mount everest region,non_informative,time_critical,0.9955438
on the road again wrights creek pic,non_informative,time_critical,0.9907161
what s doing to bring our citizens home absolutely focus on but also start evac and informing,non_informative,time_critical,0.9007138
yikes hollywood fl home on fire too windy for fdp to respond,non_informative,time_critical,0.99282634
napa earthquake of yesterday s early morning earthquake in napa valley was detected b,non_informative,time_critical,0.99559766
signing into acute care for mental health and secondary eval to affirm admission helps when no md readily available,non_informative,time_critical,0.40058887
no shocks for quite few hrs more cars on road few shops open if no major shocks by mro people may start going back home,non_informative,time_critical,0.9336316
harvey bug spray alert air force to spray million houston area acres with chemicals,non_informative,time_critical,0.97652143
notice the ones under the rubble are shoe less massive risk to the urban poor in kathmandu,non_informative,time_critical,0.99465644
the number of deaths from the nepal earthquake is kind of a tiny number isn t it i mean in the sea of death by,non_informative,time_critical,0.61682737
train derailed carrying a petroleum based liquid at the se area around the industrial area be safe stay home,non_informative,time_critical,0.9981622
j amp k floods helpline numbers do,support_and_relief,time_critical,0.8936529
jammu and kashmir flood pakistan condoles loss of lives offers help to india and,support_and_relief,time_critical,0.893685
it s houses and blocks burnt down accd to local fire fighter please cover,non_informative,time_critical,0.9969669
some destructions of via,non_informative,time_critical,0.99774915
orange rainfall advisory for via,non_informative,time_critical,0.971033
please pray for the victims of the disaster where more than people has died in a building collapse more trapped in bangladesh,non_informative,time_critical,0.88824266
david liao en redes sociales scenes of death and devastation all around,non_informative,time_critical,0.87667644
fedex customers recent hazardous conditions have subsided in california due to wildfires,non_informative,time_critical,0.98772043
the state council also put emphasis on the efforts to restore hydropower facilities saying priority should be given to the reconstruction and repair of reservoirs dams rural water supply systems irrigation hydrology and water resources,support_and_relief,time_critical,0.9916768
thankfully latest philippines typhoon seems not to be a repeat of last year s haiyan,non_informative,time_critical,0.6237766
children at clifton beach in karachi people were swimming and they were swept by waves at least bodies have been,support_and_relief,time_critical,0.99569345
people want hurricane harvey heroes to replace confederate statues,non_informative,time_critical,0.64970756
woman every she can from area impacted by hurricane the dodo,support_and_relief,time_critical,0.55375963
forecast for overnight mostly cloudy and haze with winds from the west at mph,non_informative,time_critical,0.8238653
new video from nepal mount everest basecamp shows people fleeing from avalanche,non_informative,time_critical,0.7605869
harvey victims rescued from vehicles on flooded roads,support_and_relief,time_critical,0.99247473
hurricane irma has completely blotted out puerto rico from satellite images,non_informative,time_critical,0.99696004
damn that s really awful some beautiful historic places were destroyed,non_informative,time_critical,0.9464926
in hit areas caves turn into evacuation centers are rathe safe,support_and_relief,time_critical,0.6926879
a man prepares for tying corrugated iron on his roof many are still recovering from haiyan,non_informative,time_critical,0.99101055
is reaching affected communities in in from karachi according to dawn news,support_and_relief,time_critical,0.9651942
lost startups can go to the alley nyc located th is hosting startups who need a temporary home due to,support_and_relief,time_critical,0.7123473
officials more than people injured via,non_informative,time_critical,0.9924908
detonate bomb inside civil govt employee pure civilian bus in killed,non_informative,time_critical,0.997666
if a tornado comes through tonight just pick me up and drop me off in cali,non_informative,time_critical,0.795678
one of our safety patrols escorting of our pre k students to class our first day back after hurricane irma,support_and_relief,time_critical,0.45509392
just got an update damage where we think he was is bad but his group is all safe no direct word from him,non_informative,time_critical,0.9558335
more compelling video evidence of a tornado near siloam springs this area will be surveyed by the tulsa nws soon,non_informative,time_critical,0.95981
trees felled power cut as typhoon hits philippines manila reuters strong winds felled trees as a powerfu,support_and_relief,time_critical,0.7011053
kingwood residents return home to begin cleanup from harvey aftermath,support_and_relief,time_critical,0.9880441
status of ports and airports dec rappler,non_informative,time_critical,0.71403545
icymi op ed early warning now,non_informative,time_critical,0.94000167
just an hour ne of the napa fires placer county s sunset is shrouded in a smoky haze,non_informative,time_critical,0.9951965
mexico president enrique pena nieto e resses solidarity with after earthquake damage,non_informative,time_critical,0.525737
crazy photos of the haze in singapore caused by indonesian forest fires,non_informative,time_critical,0.99795413
we have rescued about persons via helicopters more are e ected to be evacuated says defence secretary,support_and_relief,time_critical,0.77891314
eyewitness typhoon haiyan philippines photographs from the guardian eyewitness series co,non_informative,time_critical,0.84439915
memorial wb edmonton trail closed sb deerfoot slow,non_informative,time_critical,0.97850853
networks flooded google voice,non_informative,time_critical,0.6962223
died may confirmed dead so far today such a sad day several children among them,non_informative,time_critical,0.9865985
special announcement for folks displaced in puerto rico,non_informative,time_critical,0.732461
the former brought damage and destruction to the,non_informative,time_critical,0.99005973
i ve been sitting in my house since with no power,non_informative,time_critical,0.9384593
how the trauma of a storm like harvey affects your brain,non_informative,time_critical,0.94145334
has bloody hands from funding the destruction of no amount of scrubbing will get that off,non_informative,time_critical,0.7958191
pray for the people in joplin missouri the tornado killed a lot of people,non_informative,time_critical,0.9813751
were not dead yet harrowing video shows men narrowly escaping raging california wild,non_informative,time_critical,0.97194046
this poor pup was almost buried alive in watch as men remove blocks of concrete to save conan,non_informative,time_critical,0.73021376
co op crews will not stop their efforts to restore power until the last member who can receive it is restored,non_informative,time_critical,0.8321422
via help us assess school damage due to tweet us your photos with the hashtag,support_and_relief,time_critical,0.98761916
chevron workers sleep on concrete floor as cyclone olwyn rips through workers at chevron s wheatstone project in_,non_informative,time_critical,0.9802286
calgary i just heard the saddledome is closed after the flood i can t play my show but i will come back soon hold on to y,non_informative,time_critical,0.98002565
please spread the word mga kababayan sa visayas please use for information about people needing rescue we will,support_and_relief,time_critical,0.90451765
pakistan heatwave death toll crosses people in sindh \nsource bbc,non_informative,time_critical,0.9911499
the apocalypse has begun prepare yourself cabin http t co nz cg n,support_and_relief,time_critical,0.9835687
around people fled rwanda in direction kivu see since friday from the glowing lava,support_and_relief,time_critical,0.97331434
jacob riordan my baby brother missing since the in pls and_ in,non_informative,time_critical,0.9692848
june is the worst month for singapore dengue slashing haze,non_informative,time_critical,0.9801513
reports of a shooting at lax airport hope everyone is okay,non_informative,time_critical,0.8223645
california wine country breweries fear tourism slowdown after wildfires,non_informative,time_critical,0.9740313
while death toll is not great in wake of yet destroyed food amp water capabilities help is needed,support_and_relief,time_critical,0.97309995
can t california just declare itself a no fire zone,non_informative,time_critical,0.96412015
i assume it seems pretty calm at the moment though the water is still so deep in some places it obscures the road lines,non_informative,time_critical,0.95791256
and yr oldcouple stuck on rooftop since last night west riverside cor kentucky st sdfm qc c,support_and_relief,time_critical,0.9967884
gospel for asia assessing quake damage to churches bible schools and childrens centers,support_and_relief,time_critical,0.9976428
watch the emotional rescue of a dog trapped in rubble after earthquake in mexico city,support_and_relief,time_critical,0.8515259
tragedy in where struck populated areas at km an hour sea surges reported at up to meters h_,non_informative,time_critical,0.9798284
hospital officials are asking all doctors and nurses from regional hospitals to report to the front door of freeman west,support_and_relief,time_critical,0.8573427
emergency alert in this area until am gmt take shelter now nyc_oem,non_informative,time_critical,0.9962746
our sister and her fianc are stuck in at last report will there be assistance,support_and_relief,time_critical,0.9868662
lakh still stranded in click,non_informative,time_critical,0.9576123
samsung galaxy s hits u s carriers and retailers in the next two weeks,non_informative,time_critical,0.7805706
massive chile earthquake brings tsunmi warning for californiacoastline,non_informative,time_critical,0.99609154
nepal earthquake nearly a million children severely affected says unicef rolling report,support_and_relief,time_critical,0.97866917
brussels hunkers down amid warning of paris style threat,non_informative,time_critical,0.7449885
alberta cat owner in the spotlight after dramatic flood photo via,non_informative,time_critical,0.98742896
full list of closures and times here,non_informative,time_critical,0.97400147
found bend trekker joshua edwards survived family says via,support_and_relief,time_critical,0.88006234
points of attention for regarding digitization,non_informative,time_critical,0.79325473
development would go on acres between s indian hills glen oaks neighborhoods neighbors concerned about drainage flooding,non_informative,time_critical,0.9958325
strong winds amp rain pound the seawall hours before passes near the city of on,non_informative,time_critical,0.98867804
early warning systems serve to provide communities with advanced information on flood risks in order to give people time to effectively respond,support_and_relief,time_critical,0.9823591
sad news out of pikeville ky one man has died after crashing into a safety barrier near a rockslide michael justice was years old,non_informative,time_critical,0.9858058
displaced by hurricanes family from puerto rico finds new home in,support_and_relief,time_critical,0.9752926
can you please update us regarding to the typoon hagupit that will land fall m manila time province of cavite is under signal,non_informative,time_critical,0.8274318
th grader documents unhealthy the michael moore of the grade school lunchroom via,non_informative,time_critical,0.8096194
guy fieri cooks barbecue in fire devastated california,non_informative,time_critical,0.8942246
mariano marcos memorial high school is now open for evacuation for those who are affected by the floods in sta ana and pandacan manila,support_and_relief,time_critical,0.9934164
dead injured displaced this is syria visit,non_informative,time_critical,0.9922289
another day at the office still without power but yes that is sunshine so things are looking u camp hill,non_informative,time_critical,0.866223
in cebu city tomorrow december in all levels public amp private,non_informative,time_critical,0.7319624
we are grateful to report we suffered no damage to our winery or offices and aside from reorganized homes everyone is safe,non_informative,time_critical,0.9412698
we woke up today to complete and total devastation says in,non_informative,time_critical,0.9821019
how many aftershocks have been documented after the,non_informative,time_critical,0.9768242
puerto rico evacuates area near crumbling dam asks for aid,support_and_relief,time_critical,0.9864699
schools that were just rebuilt and reopened from haiyan are ruined again heartbreaking _ __f,non_informative,time_critical,0.9940661
the california quake may cost wine country billions link,support_and_relief,time_critical,0.9856889
telecoms coverage status in update,non_informative,time_critical,0.9918296
advisory no classes and office work in all pup branches and campuses on monday december,non_informative,time_critical,0.8211864
st from ave still looking dark taken just a sec ago,non_informative,time_critical,0.97687966
philippine forecasters say typhoon hagupit has slammed into eastern coast abc news,non_informative,time_critical,0.8743796
looking for a friend ashta rajbhandari last spoken to in kathmandu pm on th switched off phone to save battery pls help,support_and_relief,time_critical,0.80434304
via puerto rico drinking water dirtied from hazardous waste,non_informative,time_critical,0.5442662
singaporeans await flights out of nepal some remain unaccounted for,non_informative,time_critical,0.98733276
now they are trying to evacuate the courthouse and get all the people and media out,non_informative,time_critical,0.95079815
americans don t forget that folks in puerto rico amp the us virgin islands are our fellow citizens hurricane maria s a beast,non_informative,time_critical,0.7747717
archaeologists studying canoe that washed ashore in florida after hurricane irma,non_informative,time_critical,0.9845159
bless all the emergency workers volunteers exhausted in brisbane and qld i would like my power back but i ve got lots of books,non_informative,time_critical,0.52615035
the injured policeman was shifted to the district headquarter hospital,support_and_relief,time_critical,0.64979357
cities in india fall in high risk earthquakes zones india today via action needed tosave the cities,non_informative,time_critical,0.8885047
omg a dam its about to burst and they are trying to get people out,non_informative,time_critical,0.9852743
western daily press published johanna bohlen from stonehouse is missing in nepal after th,non_informative,time_critical,0.5850195
have killed in years with amp no idps but s operations have killed s amp displaced s,non_informative,time_critical,0.9208992
some families now gathering at this evac center in manila s baseco neighborhood near the water,non_informative,time_critical,0.9474864
national weather service confirms tornado touchdown near knob noster the national weather service has confirm,non_informative,time_critical,0.9895023
q how are hurricanes harvey and now irma affecting your job,non_informative,time_critical,0.92271703
and barrier repairs permanent barrier repairs following accident damage will take place,non_informative,time_critical,0.99506783
this addressing migration of eu citizens not refugees from syria,non_informative,time_critical,0.6728867
one more midnight tortoise evacuation just in time for a second tornado warning this is an interesting night,support_and_relief,time_critical,0.9919762
another earthquake at iquique with tsunami warning please mother earth give us a break,non_informative,time_critical,0.9900176
according to the government the e losives were enroute to a construction site for a large scale irrigation project,support_and_relief,time_critical,0.9773932
across the bridge in carolina they evacuating like a mf i guess knows to stop at the georgia border cause we at work,non_informative,time_critical,0.7108134
don t keep your fingers crossed help people bbc news nepal earthquake death toll rises above,non_informative,time_critical,0.724122
lehigh and charleston park examples of widespread lee county damage,non_informative,time_critical,0.99791735
we preparing to mount an intl emergency response to,support_and_relief,time_critical,0.7984655
is open but without power so everything s a tropical plant also the lady there,non_informative,time_critical,0.5624383
but indian army is setting up command centers us mil likely,support_and_relief,time_critical,0.46709684
sea threatening coast villagers during,non_informative,time_critical,0.93840766
live jammu and kashmir floods army installations hit loc posts relocated,support_and_relief,time_critical,0.99504143
recall the ambassador to nepal asap drop naresh aggarwal s relatives in mount everest,non_informative,time_critical,0.48867816
irma resources for homeowners businesses amp workers,support_and_relief,time_critical,0.79261833
strong chilean triggers advisory on central ca coast,non_informative,time_critical,0.9902968
local pastor from puerto rico concerned about hurricane maria,non_informative,time_critical,0.5826656
all there is to do is go on twitter eat and watch tv until the power goes out if it does,non_informative,time_critical,0.5968239
team usa u and mlb working on travel arrangements to help the team get out of mexico area damaged by hurricane odile on sunday night,support_and_relief,time_critical,0.99379694
the photos of west from last night look like lava flow god i hope the casualties are low and that the other fertilizer tank is stable,non_informative,time_critical,0.86370873
chile panama nicaragua costa rica ecuador peru and colombia are in wearning bc of a tsunami i m scare,non_informative,time_critical,0.9929241
heavy to intense rains e ected in metro manila stay safe,non_informative,time_critical,0.7482356
advisory press the right buttons,support_and_relief,time_critical,0.92661226
the storm is not the real chaos it s the aftermath that kills thousands of lives and dreams,non_informative,time_critical,0.99683565
power back on at wolfson high school as duval and other districts open up post crews working to still get th,support_and_relief,time_critical,0.99262285
in a prepared statement the royal thai army said the republic of the philippines has recently e erienced a massive destruction caused by typhoon bopha,support_and_relief,time_critical,0.9953376
state government of manipur has informed that due to incessant heavy rains since th august large areas in the four valley districts have been seriously affected by floods from th august,support_and_relief,time_critical,0.94148207
updated class suspensions for monday december,non_informative,time_critical,0.5347774
just saw the coffins downstairs and where they used to put the bodies,non_informative,time_critical,0.7910897
view from the sky after the e losion crazy,non_informative,time_critical,0.9475489
the malacaan palace suspends government works and classes in the following areas for december,non_informative,time_critical,0.99512887
production was affected by erratic rainfall patterns timeliness and lack of inputs among other factors,support_and_relief,time_critical,0.6202176
forensic science and forensic e ert will play crucial role in investigation of bodies in,non_informative,time_critical,0.9122012
what s really scary is that no one saw that meteor that cause injuries in russia should remind us all how fragile life is on this planet,non_informative,time_critical,0.9833456
pdc earthquake km w of pandan niog philippines earthquake watch,non_informative,time_critical,0.9859169
new shocking view of tx tornado,non_informative,time_critical,0.99570775
as typhoon ruby makes landfall please take note of these things,non_informative,time_critical,0.9412938
locals in telling aid given by amp is being set on fire by in after once leave,support_and_relief,time_critical,0.98169553
raining in this afternoon making it all seem even worse a lot of work to do to rebuild,non_informative,time_critical,0.9718845
uerm needs help flood almost at the rd floor generators about to die patients in critical condition,support_and_relief,time_critical,0.99093
there was a bimb threat this morning at northcare on th and hudson building was evacuated at approx,non_informative,time_critical,0.9434493
as long as the earth still rotates the bowels of the earth will keep producing convection currents and the currents will continually prompt the movement of the plates these images use a combination of infrared and visible light to increase the contrast between water and land the highly flood affected southern region only accounts for percent of national production and the maize harvest in major growing areas of the central and northern regions is e ected to exceed million mt the impacts of the excess moisture are nevertheless seen in the percent decline in maize production and percent drop in cassava production from last year s above average first season harvest to rescue the islanded villages in and around sethiathoppu boats from sonankuppam went for rescue in asia winter cereal crops are being harvested and planting of rice and coarse grain crops has started they need t five knitting machines a sewing machine for each member and solar panels for the operation of electrical machines all nallahs in islamabad were in flooded and residents in rawalpindi also reported of a similar situation by encouraging community participation providing technical training and helping residents establish community organizations equipped to both manage the new infrastructure and designate caretakers trained in hand pump installation and repair efficient operation and maintenance of the new systems is assured for generations to come,support_and_relief,time_critical,0.42239842
crews search for trapped girl after quake via,support_and_relief,time_critical,0.74710137
i see blood on that label hear the cries of death garment factory collapse,non_informative,time_critical,0.97819453
no pinoys among nepal quake casualties,non_informative,time_critical,0.9849571
the charity is a school in the philippines that we visited a couple years ago was leveled in a typhoon but in a town too small,non_informative,time_critical,0.9919036
before and after devastating earthquake wipes off important monuments in nepal,non_informative,time_critical,0.98115736
with huge job ahead national guard begins rebuilding rural puerto rico roads,support_and_relief,time_critical,0.79617196
flood map ipswich queensland floods floods in queensland hit brisbane and ipswich after toowoomba crike,non_informative,time_critical,0.9932903
vanuaturc eople feeling shock raw emotion of seeking comfort from family friends neighbors starting to salvage _,non_informative,time_critical,0.8665517
floods in kashmir wht amazed mst nt plight of ppl army helping ppl bt absence of antiindia protestors stonepelters demanders,support_and_relief,time_critical,0.6834688
four teenagers are charged with breaking into the glasgow bar where a helicopter crash killed people,non_informative,time_critical,0.9880767
flooding your tl with,non_informative,time_critical,0.7566987
the are beginning to take stock of the damage following read details now,non_informative,time_critical,0.99656844
death toll to reach around nepal pm,non_informative,time_critical,0.96501374
more than three million americans are suffering from hurricane maria,non_informative,time_critical,0.9781783
google adventurer dies on mt everest,non_informative,time_critical,0.6806707
fresh tremors in bengal cm says from state missing in nepal,non_informative,time_critical,0.97184527
strong winds caused an electrical wire to come loose cutting the power supply to more than residents in ningbo,support_and_relief,time_critical,0.9982193
nepal saturday has left a plano man stranded on mount everest is safe but stuck on the treacherous mountain,support_and_relief,time_critical,0.9789271
a terrorist attack on new england soil killed two little kids bet you feel fucking bag,non_informative,time_critical,0.63036066
kerala is facing the ever biggest flood in it s history the negligence of the issue by union govt and national medi,support_and_relief,time_critical,0.98636615
has made landfall in haiti \n,non_informative,time_critical,0.9121588
and on airport in puerto rico photo,non_informative,time_critical,0.6984277
initial reports on casualties and coordination of national and local govt efforts encouraging,support_and_relief,time_critical,0.9783554
rescue needed in provident village asap floods are getting worse please,support_and_relief,time_critical,0.970969
tony scanlon s neighbour s roof was torn off in the wind and flew into his house,non_informative,time_critical,0.98005015
reports on preps emergency hotline social media weather advisories warnings,non_informative,time_critical,0.6396078
people in the house alexandre petion road near the school haurace p sannon,support_and_relief,time_critical,0.8865895
china offers aid to iran iraq after earthquake kills over,support_and_relief,time_critical,0.86428237
nuclear waste smolders into the environment in sites across the us,non_informative,time_critical,0.90967697
typhoon hagupit survivors in philippine find homes in ruins again,non_informative,time_critical,0.6174337
sri lanka authorities race to rescue flood victims as death toll rises to,support_and_relief,time_critical,0.9907582
search for your loved ones on google person finder text search lt space gt name and send to more info at,non_informative,time_critical,0.9654358
at least killed in everest avalanche triggered by nepal quake via,non_informative,time_critical,0.99150896
justin nepal earthquake death toll rises to amp people injured indian army names aid mission as operation maitri,support_and_relief,time_critical,0.9967782
raw neighbors seek rescue by boat during harvey flooding,support_and_relief,time_critical,0.5563739
thousands of residents evacuated and shelters set up as mph highly dangerous hurricane odile batters baja,support_and_relief,time_critical,0.9903368
don t rebuild pagan hindu temples convert to christianity,non_informative,time_critical,0.83171374
all schools in kuala lumpur which were closed since last thursday due to the choking smog reopened earlier monday as the air pollution index api improved,support_and_relief,time_critical,0.97466123
iran pledges swift aid after major quake kills,support_and_relief,time_critical,0.96748996
ll must share ll tourists from gujarat stranded in nepal or their kin can contact for help,support_and_relief,time_critical,0.98943263
campos family needs to be rescued in kapiligan st dona imelda qc family of with senior citizens,support_and_relief,time_critical,0.9907644
house washed away by river during sadly people were taken,non_informative,time_critical,0.9884864
nbcnews \ catastrophic roars toward mexican coast malexjohnson rep,non_informative,time_critical,0.8461457
pgh hospital staff patients need food and water pgh is isolated by flood via,support_and_relief,time_critical,0.9685921
slams a heavily evacuated,non_informative,time_critical,0.98709714
rhode island s hurricane evacuation studies gis layers inundation maps,non_informative,time_critical,0.96653104
tourism in still reeling from storms that killed nearly two dozen hikers late last year was dealt,non_informative,time_critical,0.9980422
third person who died was a bu student omg this is so messed up,non_informative,time_critical,0.93669224
signs that reveal we may be living in the last days,non_informative,time_critical,0.95031595
hey neil we have power on ues yorkville,non_informative,time_critical,0.8255771
on the damage at the saddledome and the fate of harvey the hound,non_informative,time_critical,0.9595345
be guided accordingly reading public advisories,non_informative,time_critical,0.9805253
as of am dec there are family evacuees in areas affected by,non_informative,time_critical,0.82193214
as maria hits caribbean and mexico digs out of earthquake ns posts emergency broadcast test only a test phew,non_informative,time_critical,0.797322
wsj hurricane maria downgraded to category storm after devastating dominica,non_informative,time_critical,0.77541196
has a massive eye now a tropical storm not looking as healthy as it once did,non_informative,time_critical,0.6468786
new us forecast shows to be near metro manila image via jtwc,non_informative,time_critical,0.9921733
k people been in shelter for months already due to volcano threat k more join them as nears,support_and_relief,time_critical,0.8047116
if western countries don t change their dadagiry these lights will be on n off frequently,non_informative,time_critical,0.88378596
updated link lost and found for victims please share,non_informative,time_critical,0.9590035
many pets frightened by in napa are missing amp possibly injured this group is trying to help,support_and_relief,time_critical,0.84812146
hagupit turns deadly as it lashes philippines two people are reportedly killed by the typhoon pounding the philippines with torrenti,non_informative,time_critical,0.5518153
wake up la there are over buildings that are not quake reinforced learn from the tragedy in nepal spend now or pay in blood later,non_informative,time_critical,0.9419379
\prc operations center opcen reports that as of am october typhoon lando is currently affecting,non_informative,time_critical,0.9072476
jodimaas fierce tropical cyclone winston threatens to devastate fiji,non_informative,time_critical,0.66899675
state police teen killed when dump truck rolls over him mora n m ap authorities say a year old boy,non_informative,time_critical,0.9628946
who is burning down rohingya villages bbc news via this is a growing crisis,non_informative,time_critical,0.4879082
cancel classes too please power is out and its so cold in the d so i can t get anything done,non_informative,time_critical,0.57930535
update typhoon ruby further weakens areas still under psws,non_informative,time_critical,0.93503475
fcb financial holdings inc post hurricane irma operations update,non_informative,time_critical,0.4670879
news hagupit s toll dead in iloilo masbate under state of calamity,non_informative,time_critical,0.8668871
hurricanes dent oil output as saudi arabia cuts supplies,non_informative,time_critical,0.9846934
pagasa preparing for pm update for tropical storm,non_informative,time_critical,0.79779166
earthquake in italychildren being slaughtered in syria pray for the world,non_informative,time_critical,0.6633503
when we all wake up and see the real damage that this texas e losion caused that is gonna be terrible,non_informative,time_critical,0.65390736
rex and ahsoka made their way through the rubble in the city square they walked past a of clone troopers manning h,non_informative,time_critical,0.8416875
if you see this person please bury them,non_informative,time_critical,0.9023181
