text,true,pred,prob
death toll in continues rise after armed forces continue relief n rescue feel like going there myself,time_critical,time_critical,0.97771
mandatory evacuations ordered in calgary from flooding people may be affected,time_critical,time_critical,0.9868003
sandy kills millions in the dark via,time_critical,time_critical,0.990746
update devastating quake kills,time_critical,time_critical,0.9986411
queensland s flood crisis deepens as death toll rises to three the australian,time_critical,time_critical,0.99804676
schools in singapore are closed because of the haze how about malaysia,time_critical,time_critical,0.9952932
video tornado rips up mobile home park in palm bay,time_critical,time_critical,0.99759656
there were approximately trillion ozarka bottles worth of flood water from harvey,time_critical,time_critical,0.5397442
bangladesh building collapse kills at least tekjournalismuk mozilla firefox death toll now at least,time_critical,time_critical,0.9982352
new evacuations in chile after major earthquake aftershock,time_critical,time_critical,0.994961
video shows moment of train crash that killed at least in spain,time_critical,time_critical,0.9985464
thousands without power an entire military deployed the latest on aka,time_critical,time_critical,0.9947449
naik pun jadi hahaha update psi rises to at pm,time_critical,time_critical,0.9717157
significant damage hotel shuttle van overturned,time_critical,time_critical,0.9977596
however the destruction of civilian houses and public buildings remained heavy with some out of the total population of rendered homeless,time_critical,time_critical,0.9971493
chile earthquake sparks tsunami warning and evacuation of thousands,time_critical,time_critical,0.99846613
emergency director on chilean tv precautionary evacuations for coastal areas of chile after magnitude earthquake,time_critical,time_critical,0.9914328
city room new york today after derailment best options for commuters what you need to know for tuesday av,time_critical,time_critical,0.9917355
most victims of were vulnerable and elderly,time_critical,time_critical,0.8912943
new estimated tsunami arrival times after earthquake rocks northern chile,time_critical,time_critical,0.9963523
at am dec the eye of typhoon was located km southeast of hinatuan surigao del sur,time_critical,time_critical,0.9876418
affected by deadly floods in,time_critical,time_critical,0.9974595
ok we are under an official tornado watch until later this morning please keep us in your thoughts and prayers just came over scanner,time_critical,time_critical,0.98530996
typhoon hagupit nears philippines people in the philippines brace for typhoon hagupit a powerful storm e ec,time_critical,time_critical,0.7681534
news was goin crazy about tornado warnings n it didn even rain __ shit was wild over in ct ppl died,time_critical,time_critical,0.9816118
is going to be a huge threat to the island nation of the strength compatible to super typhoon hayi,time_critical,time_critical,0.95294434
look out for tornado s,time_critical,time_critical,0.9957075
gunman at was shot in chest multiple times intelligence source says,time_critical,time_critical,0.9982343
reporting several people injured after e losion at boston marathon finish line,time_critical,time_critical,0.99847764
hour psi reading now climbing back close to hazardous levels reaching as of am,time_critical,time_critical,0.9985436
philippines typhoon haiyan situation report no as of november,time_critical,time_critical,0.95207316
dilg sec roxas is moving faster it will hit land in dolores eastern samar pm saturday,time_critical,time_critical,0.99091387
this is what s left of adrian s house in port vila is almost unbelievable,time_critical,time_critical,0.99444735
dead in bangladesh garment factory collapse savar bangladesh ap an eight story building housing,time_critical,time_critical,0.99860877
new york train derailment leaves dead hurt,time_critical,time_critical,0.9987447
use hashtags correctly for help if u ve been rescued for flood alerts for cl,time_critical,time_critical,0.99413055
updated stats injuries nearly critical injuries aftershocks uninhabitable buildings homes without water,time_critical,time_critical,0.9980837
jeevan aakarpost nepal affected areas via wsj,time_critical,time_critical,0.5101222
clean up underway sc i spoke w liam ryan of they avoided damage,time_critical,time_critical,0.97097516
public storm warning signals as of a m december,time_critical,time_critical,0.5525997
oh ya forgot to mention it chile is on danger now sequel earthquake probably richter scale could happen any time from now,time_critical,time_critical,0.96548414
police to people killed in texas e losion rescue workers searched rubble early thursday for survivors of,time_critical,time_critical,0.99762744
event cancelled tornado watch from pm to pm edt for wilkes county ashe county watauga county,time_critical,time_critical,0.97216505
great reporting by for on the status of s key historic sites,time_critical,time_critical,0.9885854
trending downtown napa takes brunt of damage from earthquake,time_critical,time_critical,0.9956072
puerto rico residents are fleeing to florida,time_critical,time_critical,0.8500708
cyclone mora hits bangladesh destroys refugee homes news dw,time_critical,time_critical,0.983282
police scotland confirm the body of gary arthur from paisley has been recovered from wreckage of bar,time_critical,time_critical,0.92442024
pagasa may now pass by extreme northern luzon,time_critical,time_critical,0.98448443
people confirmed dead and seriously injured when an struck off the coast of iquique governor gonzalo prieto says,time_critical,time_critical,0.9984652
road assessments by the mountain guides show that many roads are still blocked by landslides and rockfalls or are too dangerous to negotiate,time_critical,time_critical,0.9982147
confirmed dead in lac mgantic e losion,time_critical,time_critical,0.99666435
ust hospital and uerm in need of immediate help ust s morgue is flooded uerm s nursery is near being flooded please please,time_critical,time_critical,0.99582976
hall rd an emergency alert telephone message has been sent to people in the wilton area,time_critical,time_critical,0.9564967
in case of power disruption during will repair generators first before restoring power,time_critical,time_critical,0.9447117
latest all shooting victims at lax were tsa employees killed and as many as others wounded,time_critical,time_critical,0.99860567
shootings at los angeles international airport inside terminal this morning at least one tsa employee among,time_critical,time_critical,0.9961576
red cross on situ in tanna uprooted trees no traditional houses left standing all concrete structures without roofs _,time_critical,time_critical,0.9831728
officials warn an enormous blaze in southeastern australia could merge with others to create a mega fire,time_critical,time_critical,0.9740354
houses destroyed in awaran and kech more than deadbodies recovered from rubles victims need imme,time_critical,time_critical,0.9961169
amazing photo of neighborhood post wildfire from,time_critical,time_critical,0.9900892
iom s province wide damage assessment released last month concluded close to private homes in aceh and north sumatra were either destroyed or significantly damaged by the tsunami and march magnitude earthquake,time_critical,time_critical,0.99752265
dead injured being reported after at in the town of near waco just sad if its true,time_critical,time_critical,0.997547
lac mgantic official death toll now survivors begin class action lawsuit,time_critical,time_critical,0.9940295
rail safety concerns incite criminal probe as death toll climbs,time_critical,time_critical,0.99341017
gmt tokyo december afp a trouble prone system used to decontaminate radioactive water at japan s crippled fukushima nuclear power plant was switched off sunday because of a chemical leak the plant s operator said,time_critical,time_critical,0.9889837
cyclone mora to flood parts of bangladesh and,time_critical,time_critical,0.98681915
nepal s villages devastated by quake,time_critical,time_critical,0.994706
hospitals in are in critical condition,time_critical,time_critical,0.80266976
oh no this is horrible breaking fire sweeps through brazil nightclub officials say at least people are,time_critical,time_critical,0.9975642
hasn t stopped raining though flood all over manila,time_critical,time_critical,0.9873074
stunning new aerial pics of damage citizens call for moratorium,time_critical,time_critical,0.99756324
president cautious as quake kills in chile chile s president bachelet cautious on tsunami threat as quake kills in north,time_critical,time_critical,0.9982836
we had minutes to escape victim says,time_critical,time_critical,0.834328
ap reporter who landed in kathmandu found no one at the nepalese airport s control tower just chaos over there,time_critical,time_critical,0.9070237
cdo and iligan now on the brink of heavy flooding as rivers from bunawan and rogongon starts to overflow,time_critical,time_critical,0.99656653
a rare multivortex tornado swept through joplin missouri on sunday night keep the victims in your prayers,time_critical,time_critical,0.5664264
three days of mourning after spain train crash people died,time_critical,time_critical,0.96317774
dead hundreds rescued after hurricane maria pummels puerto rico,time_critical,time_critical,0.9977138
power shutdown leyte blackout,time_critical,time_critical,0.9980422
power and communication will be down tomorrow for sure,time_critical,time_critical,0.981901
storm oswald continues to cause flooding and flight delays in australia daily mail,time_critical,time_critical,0.9979473
this is nothing compared to what others are dealing with fun apocalypse hurricane sandy w do not go outside conditions are extremely dangerous please stay where you are until the storm passes hey ya it s pretty stormy here and the power is on and off should be okay thanks for checking in this wind is so scary __ s a pic of a neighbors lobby,time_critical,time_critical,0.98931843
tornado sirens,time_critical,time_critical,0.9937855
tough housing market awaits california wildfire victims,time_critical,time_critical,0.96796507
phil and sue dunlop search for valuables from the ashes of their home in winmalee,time_critical,time_critical,0.8916254
damage reported from many areas of \nvehicles houses amp roads damaged in that hit few mins ago\n\n,time_critical,time_critical,0.9954489
floods continue to cut through new residential areas situation grim,time_critical,time_critical,0.9980787
national hurricane center warns hurricane odile could bring isolated rain totals of inches to baja california mexico area,time_critical,time_critical,0.9968995
just heard that over people have lost there lives in a nightclub fire in brazil such a horrible disaster r i p,time_critical,time_critical,0.9879974
no immediate reports of serious injuries or damage after earthquake off northern chile,time_critical,time_critical,0.98147917
death toll in mexico s earthquake rises rescue attempts continue,time_critical,time_critical,0.9961288
mexico earthquake death toll surpasses via fox news,time_critical,time_critical,0.9978248
up manila admin amp officials will monitor rain amp flood situation til am announcements will be made at the latest,time_critical,time_critical,0.98392695
update on flooding response in alberta,time_critical,time_critical,0.89887655
magnitude earthquake wakes up san francisco denizens injured s without power million in damages,time_critical,time_critical,0.9985139
cyclone pam leaves trail of destruction in pacific s vanuatu unconfirmed reports of deaths,time_critical,time_critical,0.9985134
when the flood waters finally receded some days later it was clear that the worst of the flood damage had happened in areas without tarmac roads,time_critical,time_critical,0.9954163
update police in brazil say people have died after a fire at a nightclub in the santa maria area of rio grande do,time_critical,time_critical,0.99843866
sept huracn maria some night views from my apartment in miramar from the damage done by the hurricane,time_critical,time_critical,0.9962984
bangladesh factory collapse death toll crosses,time_critical,time_critical,0.998442
hurricane irma could affect up to million skynews,time_critical,time_critical,0.9966473
breaking flood maps for brisbane river are now available,time_critical,time_critical,0.99783957
deaths miracle at factory,time_critical,time_critical,0.98980904
watch live lax airport shooting press conference full video authorities will deliver a press conference fr,time_critical,time_critical,0.9982822
odisha floods leave more than m people homeless kolkata floods in the indian state of odisha have killed,time_critical,time_critical,0.9977997
qld coastal cities face a in year flood haven t had one of them for at least years but as you were no climate,time_critical,time_critical,0.94099015
details massive quake rattles dead jaag tv,time_critical,time_critical,0.99532783
more than villages houses and ppl have died in flood in pakistan plz pray for us,time_critical,time_critical,0.9976689
our home is destroyed,time_critical,time_critical,0.91898036
people are dying and killed by the brutal regime that kills more than people pray for syria,time_critical,time_critical,0.75405025
public works dept starting to clear roads to get to injured,time_critical,time_critical,0.98974305
ozarksfirst kolr springfield woman s family survives mexico earthquake,time_critical,time_critical,0.9613001
breaking hazy conditions likely to return tomorrow in singapore forecast here,time_critical,time_critical,0.979218
widespread flooding in zimbabwe zimbabwe has e erienced continuous heavy rainfall since december with widespread flooding causing damage to infrastructure and property,time_critical,time_critical,0.99738044
video shows two men and their dogs escaping a california wildfire were not dead yet,time_critical,time_critical,0.9750566
death toll from hurricane maria rises as storm heads north,time_critical,time_critical,0.9951603
ndrrmc no confirmed casualties yet from landslide reported in compostela valley,time_critical,time_critical,0.949769
latest eight people killed seriously injured as investigation into helicopter crash continues,time_critical,time_critical,0.998338
at pm dec the eye of typhoon was located southwest of dumaguete city n e,time_critical,time_critical,0.99000937
initial reports say gunman targeted agents at los angeles airport conflicting reports re suspect in custody,time_critical,time_critical,0.99813
puerto rico s power outages are the largest in us history report says,time_critical,time_critical,0.99791664
a diver walks between boats washed inland after a tsunami hit the northern port of iquique,time_critical,time_critical,0.99210256
helicopters from ft carson and have evacuated people in per mitch utterback,time_critical,time_critical,0.9129294
news conference city officials assess damage following napa quake city officials assess damage following napa,time_critical,time_critical,0.9928197
breaking death toll rises to at least in brazil nightclub fire,time_critical,time_critical,0.9984579
in nairobi at embakasi village s government quarters a sewage spill has flooded houses in the area but has since subsided,time_critical,time_critical,0.82839847
shattered historic sites could ruin nepal economy via,time_critical,time_critical,0.986723
video of a hotel pool during what an incredible amount of force,time_critical,time_critical,0.9840559
from evacuation to eviction harvey victims face a double hardship,time_critical,time_critical,0.9884539
year old linda stedman killed in,time_critical,time_critical,0.977411
tropical storm maring will continue to enhance the southwest monsoon which will bring moderate heavy rains in luzon,time_critical,time_critical,0.9727774
chemical plant e lodes from harvey damage via,time_critical,time_critical,0.99862456
earthquake hundreds dead in needs to focus preventive measures before it is too late,time_critical,time_critical,0.9976393
orange rainfall warning lowered over metro manila as of pm let s pray it keeps lowering,time_critical,time_critical,0.50785697
boy hurt in california quake i should be dead a year old boy who was seriously injured by fa,time_critical,time_critical,0.9977295
in other news today over were killed in a massive earthquake in nepal and an avalanche on everest yet bruce jenner w_,time_critical,time_critical,0.65295243
hurricane irma destroys upwards of of barbuda official tells local media,time_critical,time_critical,0.99836653
watch hurricane matthew batters florida brings travel trouble to the southeast,time_critical,time_critical,0.995389
toxic sites damaged by harvey presenting health and environmental dangers,time_critical,time_critical,0.9951879
after irma normal life returning for tampa bay residents latest on power outages gas supplies and more,time_critical,time_critical,0.99237216
india s monsoon rains are changing heavy rain and extreme floods devastate odisha india again,time_critical,time_critical,0.99766856
pinay caregiver among wildfires fatalities in california abs cbn news,time_critical,time_critical,0.99773324
followme gt residents tourists sent to shelters as hurricane odile makes landfa followme gt,time_critical,time_critical,0.9975879
hurricane maria destroyed the radar of puerto rico a crucial tool for,time_critical,time_critical,0.9981823
hurricane odile hits mexico winds hit mph holidaymakers have been sheltering in hotels,time_critical,time_critical,0.99335325
cyclone leaves shattered homes livelihoods in vanuatu after the fearsome blow dealt by tropical cyclone pam,time_critical,time_critical,0.9966515
tropical storm e ected to landfall at torrijos marinduque between am nn today,time_critical,time_critical,0.9887904
bbc news storm nate at least dead in costa rica nicaragua and honduras,time_critical,time_critical,0.99860865
texas fertilizer company didn t heed disclosure rules the fertilizer plant had last year been storing t,time_critical,time_critical,0.6237927
raft capsizes in flood hit sri lanka kills three,time_critical,time_critical,0.9951141
live on headstart typhoon pablo makes landfall in davao oriental signal declared in areas,time_critical,time_critical,0.98450434
city m update roads in downtown core being closed memorial drive closed,time_critical,time_critical,0.9978818
nine reported dead as storms hit italian island of via,time_critical,time_critical,0.99479926
update flood warning for the albert and logan rivers,time_critical,time_critical,0.9965581
ap top mta identifies people killed in nyc train crash new york ap the metropolitan transit authority,time_critical,time_critical,0.9986004
rcmp statement on news there may be casualties in high river,time_critical,time_critical,0.9871366
qld viewers premier campbell newman confirms parts of ipswich amp brisbane susceptible to flooding live news pm,time_critical,time_critical,0.98345447
tornado warning an hour ago and now i m laying out in the sun,time_critical,time_critical,0.9324088
the oak residents go home after fleeing the ravaged canyon of fire,time_critical,time_critical,0.9958526
police name gary arthur from paisley as one of eight who died in glasgow crash,time_critical,time_critical,0.9942186
buses leaving for gorakhpur carrying stranded indians from tilganga bridge near kathmandu intl airport,time_critical,time_critical,0.9233279
mexico earthquake hits home for hollabaugh brothers employees in adams county,time_critical,time_critical,0.7817503
strong quake off guatemala kills felt in mexico city guatemala city reuters a strong earthquake off the,time_critical,time_critical,0.99725586
many nonnuclear electricity generating stations natural gas hydro etc also shut down particularly in the northeast of japan,time_critical,time_critical,0.99759716
mexicans dig through quake rubble as death toll passes,time_critical,time_critical,0.996391
just in indonesia says it could be hit by tsunami from chile earthquake,time_critical,time_critical,0.9977691
blast in a bus carrying secretariat employees on charsada road peshawar seven killed,time_critical,time_critical,0.990624
gaza death toll rises sharply as israel escalates attacks via,time_critical,time_critical,0.9915638
is wet evacuations north west and east of us still raining roads are shredded,time_critical,time_critical,0.9973018
indians flee earthquake devastated nepal leaving behind jobs and savings,time_critical,time_critical,0.7928383
hundreds of apartments and other buildings were either completely destroyed or rendered uninhabitable,time_critical,time_critical,0.99297684
bangladesh building collapse death toll passes still missing,time_critical,time_critical,0.99852353
los angeles airport terminal still closed after fatal shooting rampage authorities inve,time_critical,time_critical,0.99869245
lin manuel miranda shares his familys hurricane maria devastation in heartfelt letter,time_critical,time_critical,0.9649711
the death toll from the collapse of the clothing factory at savar dhaka bangladesh on wednesday is already amp is e ected to,time_critical,time_critical,0.9979729
live coverage magnitude earthquake rattles the coast of costa rica tsunami watch for caribbean in effect,time_critical,time_critical,0.9982241
sprry only shows harvey irma households,time_critical,time_critical,0.62754136
bangladesh ends search for survivors in factory collapse that killed,time_critical,time_critical,0.99701846
amazing footage of a meteor hitting russia injuring people,time_critical,time_critical,0.997886
still without power in ontario after most to be reconnected within hours ont energy minister,time_critical,time_critical,0.9946681
ecmwf tracks super typhoon almost directly over areas ravaged by other models farther north,time_critical,time_critical,0.9450589
just remained out of hundred houses r i p,time_critical,time_critical,0.93124443
eight people now confirmed dead in the glasgow helicopter crash,time_critical,time_critical,0.9983278
mt breaking multiple casualties in fertilizer plant e losion reports,time_critical,time_critical,0.99857116
tornado warning issued for parts of daviess county in ky until pm ct,time_critical,time_critical,0.98530096
news panama earthquake tsunami warning risk higher after chile aftershock an earthquake hit panama ea,time_critical,time_critical,0.9980995
as if the quake itself wasn t bad enough now warns of a serious landslide risk too,time_critical,time_critical,0.86453605
italy earthquake seven dead injured authorities say the lookout yahoo news via,time_critical,time_critical,0.9978598
this photographer captured the devastation of hurricane maria from above,time_critical,time_critical,0.9967307
destroys historic in injures many home realty today,time_critical,time_critical,0.99782383
people being pulled out of pub after glasgow crash eyewitness tells bbc news,time_critical,time_critical,0.9944396
the in that killed over \nread here,time_critical,time_critical,0.9982381
mexico earthquake kills five at one of the country s top universities,time_critical,time_critical,0.998206
breaking major quake hits near costa rica coast caribbean wide tsunami watch issued,time_critical,time_critical,0.9982607
glasgow helicopter crash search amp recovery operation over no further fatalities,time_critical,time_critical,0.99540824
still hearing from friends and family sad to hear dharara tower is gone,time_critical,time_critical,0.6065303
photo from the scene of the evacuation at the from photojournalist eric kayne,time_critical,time_critical,0.9863132
after soshi left the haze is back oh god i think snsd you have to be in singapore forever so there won t be haze,time_critical,time_critical,0.97251284
remain in your homes while the storm is in progress stay away from windows,time_critical,time_critical,0.99302495
a resident reinforces the roof of his home in legazpi city via,time_critical,time_critical,0.9966259
a least deaths reported and injuries in after,time_critical,time_critical,0.99617445
death toll from earthquake climbs to with over half of victims coming in mexico city,time_critical,time_critical,0.99675983
just back in qld from melbourne where s noah when you need him where i am trees smashing up houses floods and days with no power,time_critical,time_critical,0.98768324
bangladesh collapse toll above the death toll from the catastrophic building collapse in bangladesh last,time_critical,time_critical,0.99864286
michelle clarke canisgallicus drone video gives bird s eye view of nepal devastation via reuters,time_critical,time_critical,0.98105997
brief footage of aftermath today in tacloban main camera dead so shot gopro,time_critical,time_critical,0.71364707
as cyclone rips vanuatu many people without protection,time_critical,time_critical,0.9951799
the first american to die from didn t have the disease,time_critical,time_critical,0.76285017
breaking news usgs reports magnitude aftershock to hit chile on land this time tsunami warnings issued for,time_critical,time_critical,0.99670094
another look at hurricane damage at cabo san lucas,time_critical,time_critical,0.99765366
saudi terror bombing massacres dozens of yemeni schoolchildren\n,time_critical,time_critical,0.985005
death toll in quake can further rise as some areas are still inaccessible says interior minister,time_critical,time_critical,0.99532986
photos earthquake leaves people dead many injured in mexico,time_critical,time_critical,0.9982331
thursday briefing hurricane irma flattens caribbean communities,time_critical,time_critical,0.9914984
the lax shooter is from salem county nj fuck that whaaaat,time_critical,time_critical,0.99674904
couple stuck on st thomas during hurricane irma finally returns to cny,time_critical,time_critical,0.9962793
bangladesh building collapse death toll hits,time_critical,time_critical,0.99873966
dead scores injured as flash floods hit egypt and jordan,time_critical,time_critical,0.99852127
update re evacuations being announced for hwy east of seaman reservoir,time_critical,time_critical,0.99597013
over women children directly affected by,time_critical,time_critical,0.9241577
service remain suspended after the when people want to know their love one,time_critical,time_critical,0.6385671
chile lifts tsunami alerts after magnitude quake chile lifted an evacuation order of coastal areas after,time_critical,time_critical,0.99677163
november the strong earthquake on iran iraq border killed about people,time_critical,time_critical,0.99666506
guys this picture of a tornado has absolutely nothing to do with todays weather in qld,time_critical,time_critical,0.9607839
still verifying reports that there is a flood casualty in calamba city laguna,time_critical,time_critical,0.9971533
local phoenix tv stations warn of impending doom and destruction from then switch to commercial,time_critical,time_critical,0.9650854
boss sos generators abt to die ust hospital still no help uerm pgh too pls thanks as always,time_critical,time_critical,0.7374143
news tonight more people should evacuate immediately in stay with tonight,time_critical,time_critical,0.9680186
british archeologist terrified after narrowly escaping death in nepal earthquake,time_critical,time_critical,0.9755333
bacterial infections spread in storm ravaged puerto rico and texas,time_critical,time_critical,0.8782855
pictures dozens rescued but building toll soars towards,time_critical,time_critical,0.9963031
japan chile small tidal wave from chilean earthquake reaches japan,time_critical,time_critical,0.9965501
about children have no classrooms at all,time_critical,time_critical,0.84303266
oxfam australia of housing in vanuatu s capital city seriously damaged by,time_critical,time_critical,0.9986455
procit update internet and power still down in kathmandu so communication is difficult office closed today,time_critical,time_critical,0.9942609
in semarang a landslide displaced families from the tangkil baru residential complex in sukorejo subdistrict gunungpati district whose houses were destroyed,time_critical,time_critical,0.9947966
dead as magnitude quake hits northern chile a powerful magnitude earthquake struck off nor,time_critical,time_critical,0.99833834
cyclone mora wreaks havoc cuts power in maungtaw,time_critical,time_critical,0.99740344
chilean agency reports magnitude earthquake struck southwest of la ligua chile days after major quake,time_critical,time_critical,0.9981481
people living in these villages have been cut off from most aid and emergency response efforts as a result of impassable roads landslides and collapsed bridges,time_critical,time_critical,0.9974896
aid workers missing in vanuatu,time_critical,time_critical,0.6317905
more than killed in iran iraq quake state media says,time_critical,time_critical,0.9983784
two die as storm lashes philippines two people are reportedly killed by the typhoon pounding the philippin,time_critical,time_critical,0.8028184
bangladesh building collapse death toll at may rescue workers continue to rec,time_critical,time_critical,0.99859947
bodies recovered over still missing all this due to typhoon pablo lord keep us sensitive to the needs of,time_critical,time_critical,0.9767561
atleast dead thousands injured as magnitude earthquake hits northern border region,time_critical,time_critical,0.9980774
kathmandu hotel where the pilgrims from guwahati were lodged was badly damaged,time_critical,time_critical,0.9981115
latest travel news from nazia pasharesorts report damage from hurricane odile,time_critical,time_critical,0.99790287
colorado site featured in now under water thanks to biblical floods,time_critical,time_critical,0.9984281
odisha floods villages still marooned bhubaneswar aug more than million people in v,time_critical,time_critical,0.99591833
souls died in the earthquake and people jumping for miraculous island sad and funny at the same time,time_critical,time_critical,0.91840315
some westin guests seeking refuge in hotel s kitchen schools closed shelters open,time_critical,time_critical,0.8177013
death toll in nepal quake now and climbing of which were in the valley around katmandu per home ministry,time_critical,time_critical,0.9950047
kids among dead found in school after mexico earthquake,time_critical,time_critical,0.99804986
were under a tornado warning and the sirens are going off like crazy i did sign up for this,time_critical,time_critical,0.98815465
tornado headed right for the sprint headquarters dad if you see this i m in hannah s basement,time_critical,time_critical,0.99550796
please send rescue teams to malabon navotas area was stranded there for hrs a lot of people still trapped in letre road,time_critical,time_critical,0.8743916
massive e losion at venezuelas largest oil refinery kills injures dozens,time_critical,time_critical,0.9989003
people confirmed dead in as some aus travellers return home this morning they ve spoken to a_,time_critical,time_critical,0.985416
irmas damages in cuba like in many of the countries through which it passed are incalculable,time_critical,time_critical,0.99623424
from the city of tacloban in the philippines before and after typhoon haiyan,time_critical,time_critical,0.91304815
two corpses were found on monday night as heavy equipment dug through the rubble of the multi storey rana plaza,time_critical,time_critical,0.9967116
hours and np and na still looking for survivors under the rubble at tripureshwor,time_critical,time_critical,0.9868689
philippines typhoon death toll passes officials in the philippines say the death toll from typhoon bopha ha,time_critical,time_critical,0.99734384
power could be out in downtown for days,time_critical,time_critical,0.99657506
russia begins recovery from meteor city of broken glass russian region labors to replace acres of windows smashed in meteor fall,time_critical,time_critical,0.9942486
hurricane maria was the strongest in decades broken windows everywhere now imagine non concrete house,time_critical,time_critical,0.99661154
some of the disgusting top comments on fox news post about the iran earthquake that has killed over people,time_critical,time_critical,0.93316144
update chilean interior minister reports six dead state of emergency declared for parts of northern chile via,time_critical,time_critical,0.9925593
death toll rises to in venezuela refinery blast,time_critical,time_critical,0.9986966
video of damage from hurricane,time_critical,time_critical,0.99668676
pretty severe tank damage amp significant amount of loss but we re feeling fortunate everyone is safe,time_critical,time_critical,0.9826469
boston pd to cnn injured deaths in e losions,time_critical,time_critical,0.9874166
earthquake death toll reaches as rescue efforts enter fourth day,time_critical,time_critical,0.99655896
mortality since has been but continues to rise due to lag between onset of symptoms amp death in cases,time_critical,time_critical,0.7666608
alert larimer county adds to number of people presumed killed in flood,time_critical,time_critical,0.99837875
video eyewitness describes tragic helicopter crash in glasgow,time_critical,time_critical,0.996117
kathmandu earthquake leaves buildings in ruins as death toll rises video,time_critical,time_critical,0.99241126
pictures dead in garment factory collapse,time_critical,time_critical,0.99873
e ert urges california nuclear plant closure over earthquake threat cbs news,time_critical,time_critical,0.9923322
philippines hit by typhoon bopha more than people are moved into shelter as a powerful typhoon hits the southern philippines,time_critical,time_critical,0.7505733
can t believe it i ve hardly seen any coverage been so busy but quake death toll could reach that s shocking so so sad _,time_critical,time_critical,0.8764815
in tale of two cities parts of houston survived untouched while others begin flood cleanup,time_critical,time_critical,0.97758144
destroys damages of vanuatu s infrastructure more on ucb uk with amp next,time_critical,time_critical,0.99830866
have no power due to flooding go to otooles corinda asj if i can charge my phone for a bit and was told no,time_critical,time_critical,0.916008
\ fallen trees along the highway in santiago,time_critical,time_critical,0.8937323
i ve never seen anything like this before i ll be shocked if there were no tornado touch downs north of,time_critical,time_critical,0.9866305
clovis fire destroys shopping center storefronts,time_critical,time_critical,0.99867684
causes heavy in,time_critical,time_critical,0.9950486
spain train crash at least dead,time_critical,time_critical,0.9986934
photo of after speedy recovery please,time_critical,time_critical,0.7743304
jammu and kashmir flood nearly killed intense relief operations underway,time_critical,time_critical,0.9978682
deaths reported in magnitude earthquake that hit off chile all tsunami warnings and watches was canceled,time_critical,time_critical,0.9984719
officers didnt hesitate to confront gunman daily bulletin,time_critical,time_critical,0.9662408
puerto rico s official death toll hits with the final number still unknown,time_critical,time_critical,0.9582362
at least killed up to injured after train derails in spain,time_critical,time_critical,0.99842644
debris strewn dominica fm chopper roads awash buildings flattened aid via,time_critical,time_critical,0.990638
lax shooting tsa agent dead wounded at ucla medical critical shooter in custody shot in leg high powered rifle recovered,time_critical,time_critical,0.9984688
tornado warning for southern sedgwick county and southwest butler county until p m storm capable of tornado near goddard,time_critical,time_critical,0.9778847
omggggg a meteor passed sg at am this morning but bits of it crashed in russia and injured ppl,time_critical,time_critical,0.95736957
hurricane matthew death toll nears as us braces for impact live,time_critical,time_critical,0.9955474
landsat images show devastation caused by colorado floods,time_critical,time_critical,0.9984629
police latest road information have a look at the state highways and motorways report traffic amp travel informa,time_critical,time_critical,0.9914771
from pagasa s track forecast for typhoon,time_critical,time_critical,0.99095845
in the same spot as our fallen tree from hurricane irma at our house we had a visiting rabbit come see us today,time_critical,time_critical,0.96100634
a rail official luke jumbe said several railway bridges had collapsed halting all operations between the two centres,time_critical,time_critical,0.9984225
nearly people killed in haiti fears of cholera outbreak and panic as crops are wiped,time_critical,time_critical,0.99822503
people unaccounted for in larimer county colorado after flooding,time_critical,time_critical,0.9984326
breaking death toll from nepal earthquake tops,time_critical,time_critical,0.9952461
odisha over lakh affected due to floods government deploys medical teams ibnlive,time_critical,time_critical,0.76383877
m km s of champerico guatemala,time_critical,time_critical,0.9538846
classes in all levels in cebu city will be suspended tom via,time_critical,time_critical,0.81593776
update as of pm dec typhoon ruby has made landfall in dolores eastern samar and was,time_critical,time_critical,0.98491746
homes were left without power following the magnitude earthquake that hit california,time_critical,time_critical,0.9981183
eqecat predicts joplin tornado damage between billion take a look at the radar image of the twister,time_critical,time_critical,0.998531
chilling video shows office during russian meteor attack via,time_critical,time_critical,0.80050355
month old girl who was ripped from father s arms during hurricane harvey found dead,time_critical,time_critical,0.9956195
update oil train death toll rises to in quebec town police e ect to find more bodies,time_critical,time_critical,0.99735105
in kingwood texas where many families are picking up the pieces after,time_critical,time_critical,0.9828996
restaurant damaged half of pool in the ocean,time_critical,time_critical,0.9981231
before after tweets and photos of landmarks show earthquake devastation,time_critical,time_critical,0.9979785
psi le lar my head is aching ouch,time_critical,time_critical,0.8729696
updated people die in earthquake between iran and iraq,time_critical,time_critical,0.9984151
crops in nearly ha in district in water,time_critical,time_critical,0.93822986
eye witness reports in cabo san lucas indicate severe wind damage from hurricane pressure of mb recorded in,time_critical,time_critical,0.99788505
death toll hits in india nepal floods,time_critical,time_critical,0.9981384
just received an email from paris some french people missing in any info,time_critical,time_critical,0.9767958
hour psi is issued am like hell look outside it s so freaking hazy,time_critical,time_critical,0.9957684
folks at khou in houston had to move to their nd floor bc of flooding,time_critical,time_critical,0.9969669
interview w atty gen entire subdivision destroyed in,time_critical,time_critical,0.9784298
colorado springs flooding hits homeless harder than most,time_critical,time_critical,0.9963742
typhoon bopha hits south philippines people believed to have been evacuated from their homes details soon htt,time_critical,time_critical,0.97956616
