text,true,pred,prob
i just died laughing at that vine with dusty lolololol,non_informative,non_informative,0.999488
keep safe everyone pray always __f godbless,non_informative,non_informative,0.9983304
i don t need to look i already came across you,non_informative,non_informative,0.99942845
an ton consignment of food for children and clothes was sent to yakutia by plane while another tons of clothes bed linen blankets mattresses bandages hygienic items are on their way,support_and_relief,support_and_relief,0.99876934
good we re out of the city staying tuned into new amp,non_informative,non_informative,0.99762577
i am not in dying to be with my loved ones right now take care,non_informative,non_informative,0.9967236
opened graffiti report via android at blue hill ave boston blue hill,non_informative,non_informative,0.9985676
no not some day today,non_informative,non_informative,0.9993617
ira glass shows you how to make great radio in this fantastic illustrated guide,non_informative,non_informative,0.9988921
images that we see might be the best cases worst still to come from villages right at epicenter relief ll be tough as well,non_informative,non_informative,0.67677474
mr ewabo says eruptions have intensified since sunday sending fine ash into the nearby villages water wells and there are fears drinking water may have been contaminated by sulphuric acid,support_and_relief,support_and_relief,0.9040109
thank you for your tweet gives a good overview of the impact of,non_informative,non_informative,0.99021894
lol you would choose katherine over elena caroline is my favorite vampire elena will be dismissed if she does that,non_informative,non_informative,0.9995384
some families have been temporarily sheltered at two schools in the area and homesteads on higher ground,support_and_relief,support_and_relief,0.99762803
so the has said if you are lost in nepal without comms you can register online how the hell is that possib_,non_informative,support_and_relief,0.9976496
in addition to these supplies shelter kits containing eight cgi sheets and various tools were transported to muzaffarabad on monday and shelter kits will be sent today to bagh,support_and_relief,support_and_relief,0.9987668
can you send a tent to my address,support_and_relief,support_and_relief,0.9958567
water supply would be restored to most households by wednesday although repair crews were as yet unable to reach homes in remote areas,support_and_relief,support_and_relief,0.9665786
just got picked up by the oilers so ya i m a hockey star now,non_informative,non_informative,0.9995353
you can pray for nepal or you can actually do something by contributing to relief efforts,support_and_relief,non_informative,0.60111564
kath says imma race car driver,non_informative,non_informative,0.99917716
the embarrassment could go on and on but i ll stop here hbd to my little sister what,non_informative,non_informative,0.9991009
adlo or hello i am asking please for us to bring some help for us please because we are dying of hunger,support_and_relief,support_and_relief,0.9989668
happy halloween bar tini ultra lounge w others,non_informative,non_informative,0.99926037
turkey amp pesto bagel long macchiato amp raspberry cupcake sugar jar,non_informative,non_informative,0.99928397
a pic of the mexican government helping mexico s earthquake recovery,non_informative,support_and_relief,0.99577457
old laptop batteries could power slums ibm says,non_informative,support_and_relief,0.9455289
im gonna be so sore later,non_informative,non_informative,0.999119
cnn missed out india in list of nations helping nepal amp india is pouring heart height of presstitution,support_and_relief,support_and_relief,0.5394419
praying for the people that were involved amp effected by the shooting this afternoon,non_informative,non_informative,0.9978637
from with repostapp we pray for the safety of our avon_,non_informative,non_informative,0.99396235
niggas be like he got shot times gotta be real nigga instead of thinkin about the fuck shit niggas did to get popped up,non_informative,non_informative,0.9991779
you can play when your homework is done indian team mistook this advice amp didn t even show up for class work have a good vacation guys,non_informative,non_informative,0.9991443
theres a few in brisbane i think,non_informative,non_informative,0.9985493
don t miss out anymore and get started earning risk free money today,non_informative,non_informative,0.9860858
does anybody else think irma was nothing compared to harvey,non_informative,non_informative,0.9990264
we certainly pray won t turn degrees to the right and head for batasan to watch the debates,non_informative,non_informative,0.9991412
it s okay we sucked,non_informative,non_informative,0.99927026
shaaaaamiiirrrr t es ou,non_informative,non_informative,0.99840397
comparing imran khan with zaid hamid i guess latter still makes way more sense than imran khan have to admit,non_informative,non_informative,0.9994375
i get it you want to feel shitty right up to the point where i rip your dress off which i will do don draper,non_informative,non_informative,0.99953413
thanks much appreciated,non_informative,non_informative,0.9482864
prayers for affected in in amp may allah give them strength to deal this loss,non_informative,non_informative,0.9974989
fixing to watch the longest yard to kill time,non_informative,non_informative,0.9995128
i ammm now what was your excuse,non_informative,non_informative,0.9994505
hello guys keep safe amp godbless,non_informative,non_informative,0.99698085
what ever god does is not for us to understand but to accept and believe that his way is always for the best,non_informative,non_informative,0.99884486
what is the position of the us governement for rebuilding haiti,support_and_relief,support_and_relief,0.91771066
lol at the people who don t like me cause i didn t like them first,non_informative,non_informative,0.9995542
been a while since i have made that drive but recall going down for the day to catch am game,non_informative,non_informative,0.99951065
i don t think he wants to sell vidal same way moggi didn t want to sell zidane,non_informative,non_informative,0.9993319
cleanup begins in parts of philippines as typhoon hagupit heads northwest wall street journal,non_informative,non_informative,0.99415106
i know i m such a procrastinator,non_informative,non_informative,0.99948287
furthermore there are only limited possibilities to cook the water before use because of lack of wood fuel or other combustibles in many villages,support_and_relief,support_and_relief,0.9989641
god is with us let s pray for everyone s safety __f,non_informative,non_informative,0.99626535
why do arseholes continue making jokes about the helicopter crash its not funny people lost their lives n their families lost loved ones,non_informative,non_informative,0.98136544
our thoughts are with our host city of denver and all of colorado affected by the floods stay safe,non_informative,non_informative,0.997681
st singapore red cross sends five for typhoon hagupit relief,support_and_relief,support_and_relief,0.97895813
never been so happy to be in pott county in my life,non_informative,non_informative,0.9992512
tampa and volunteers step up to help after,support_and_relief,support_and_relief,0.9932815
so community agents will will also test for and treat cases of uncomplicated malaria rather than focusing solely on malnutrition,support_and_relief,support_and_relief,0.9988973
it would have to be better than nothing i guess,non_informative,non_informative,0.99920243
got an interview__c,non_informative,non_informative,0.9987263
honestly why can t this be my life,non_informative,non_informative,0.99945897
however in trincomalee who recommends that surveillance mechanisms be strengthened by simplifying the reporting system and including private practices hospitals and outpatient departments,support_and_relief,support_and_relief,0.96759105
i m eating chocolate my uncle brought mad chocolate for me jealous bitches,non_informative,non_informative,0.9995371
flipped his lil ass right off my shit,non_informative,non_informative,0.9993332
pan pulp love john d macdonald s april evil they hit town like a tornado,non_informative,non_informative,0.9981641
community healthcorps congratulates these k runners of the human race,non_informative,non_informative,0.9981982
he added that evacuees who had been recommended to remain at shelter despite a drop in volcanic activities hailed from suka meriah bekerah simacem gurukinayan kutatonggal berastepu gamber and sibintun hamlets,support_and_relief,support_and_relief,0.9978948
developed by the iri the world health organization and partners mews incorporates vulnerability assessment seasonal forecasting climate and environmental monitoring and health surveillance,support_and_relief,support_and_relief,0.9980411
rest in peace to those who died in the philippines earthquake tragic accident,non_informative,non_informative,0.99639964
ouch that s a good one,non_informative,non_informative,0.9988188
the news from nepal gets worse every day the nepalese community in wales have my full support as they worry about their relatives,non_informative,non_informative,0.9962022
mexico we are the crack they are the collapse,non_informative,non_informative,0.9493941
come support the belvedere hurricane maria relief initiative at cava on november th at pm,support_and_relief,support_and_relief,0.99712175
ngos have set up medical relief camps across srinagar such as this one in sanat nagar kashmir floods,support_and_relief,support_and_relief,0.99478596
what the media isnt telling you about the vanuatudisaster,non_informative,non_informative,0.9687353
given the tragedy in india and nepal mobile operators and corporates in food and water businesses must show compassion and _,support_and_relief,non_informative,0.8968578
good evening is the earthquake end,support_and_relief,support_and_relief,0.9979786
winterised family tents only some have been distributed to date,support_and_relief,support_and_relief,0.9980326
prayers and wishes go out to nepal horrific to see footage and news,non_informative,non_informative,0.9987903
my necessities are not complex i don t have money right now to be able to get on the internet so that is why i am telling you a little about myself and i will tell you more when you respond bye,support_and_relief,support_and_relief,0.9987772
british help arabmuslim liberate syria iraq jordan arabia levant from turk muslim vs muslim,non_informative,non_informative,0.72900504
commanders of s army visit areas in western iran,non_informative,support_and_relief,0.95571315
oh my god that s just terrible,non_informative,non_informative,0.9979311
that moment you lose power and phine at minutes that happy moment when it back on,non_informative,non_informative,0.995621
they gon drug test my bitch ass after i already know it,non_informative,non_informative,0.9995415
hahahaha yeah bro real madrid all the way,non_informative,non_informative,0.9994062
girl do what you wanna do even if that means every night a new man inside of you,non_informative,non_informative,0.99952745
i think am beyond saving,non_informative,non_informative,0.99728763
my athletic aspirations for the next two years are skyrocketing tonight,non_informative,non_informative,0.9995204
the additional aid pledged today will be handed over symbolically by the german ambassador at the benefit concert due to take place in chongqing,support_and_relief,support_and_relief,0.9973731
final words from jet came after systems shutdown,non_informative,non_informative,0.5218723
i ammm indeed thanks for askin that s gooood _c,non_informative,non_informative,0.9982368
lead by example pull funding to cut now stop enabling,non_informative,non_informative,0.97855204
hurricane irma whats the connection to a priest singing tolucifer,non_informative,non_informative,0.99878126
i have ocd when it comes to my closet and draws,non_informative,non_informative,0.9994203
we can no longer be friends until next monday i can t believe you like those fags,non_informative,non_informative,0.9994985
i love this picture reminder of rehearsals fatigue night city soon morning,non_informative,non_informative,0.99906296
amp donate to causes that will help with the,support_and_relief,support_and_relief,0.9898621
can you help home pets animals in need of temporary homes narga volunteers would like to hear from you,support_and_relief,support_and_relief,0.9918616
watch some lucha for free help kids in mexico city,support_and_relief,support_and_relief,0.85362613
cause i m a real nigga,non_informative,non_informative,0.9994086
emergency services in full operation thoughts with everyone involved on glasgow crash,non_informative,non_informative,0.99485743
eager to fly back home to nepal,non_informative,non_informative,0.9994221
downtown boys hurray for the riff raff immortal technique more featured on puerto rico,non_informative,non_informative,0.9990778
the third period is going be the most intense minutes of my life lets go bruins bruinsfam,non_informative,non_informative,0.99942434
belgium it s ok to have the first beer am,non_informative,non_informative,0.9994141
singapore haze y u come singapore haze cuz ur government want foreign talent lol if u creid everytime,non_informative,non_informative,0.99927694
really cute for kids i mean it may occupy them and won t be so scared,non_informative,non_informative,0.99936205
jamey ice you rascal church under the bridge,non_informative,non_informative,0.9920913
a fell on come on guys little creativity please this is how movies start,non_informative,non_informative,0.99925524
new york city never sleeps,non_informative,non_informative,0.9957975
also the album v is completed just have to do my full listen and then upload it to bandcamp,non_informative,non_informative,0.99949193
my house is a madhouse right now,non_informative,non_informative,0.9887495
ha you and yo girl scary,non_informative,non_informative,0.9992465
i don t even wanna be here anymore,non_informative,non_informative,0.9993876
but wind is relatively not as strong as yolanda s and no signs of storm debris from where i am right now,non_informative,non_informative,0.64820296
my prayers go out to my friends and people in nepal i hope all your loved ones are safe and sound,non_informative,non_informative,0.99878806
i m at the olive branch bakery amp cafe waco t,non_informative,non_informative,0.9993667
wps parallel technical session future plans amp actions during m review meeting of retrofit project,non_informative,non_informative,0.9564427
hey all im organizing a bottle drive in the coventry hills area and we really need help if u can spare some hrs sat morning please dm me,non_informative,support_and_relief,0.9966313
before lete take a,non_informative,non_informative,0.99808514
just got into my fluffy pajama pants walk out in the front yard to my car amp the damn sprinklers come on darn your automatic sprinklers,non_informative,non_informative,0.998569
ratchet people screaming outside my crib like go home,non_informative,non_informative,0.9994485
something new from the amp hazelnut go great together with hmmm,non_informative,non_informative,0.99936336
harvey victims can t always get life saving aid easily volunteers lament via fox news,support_and_relief,support_and_relief,0.99661946
abc read out sex change hotel twice to go to while cyclone in qld was on instead of exchange hotel hehe,non_informative,non_informative,0.9990996
with heavy rain forecast to hit the cyclone ravaged irrawaddy delta over the coming days the supplies that these vital funds are buying have become more essential than ever,support_and_relief,support_and_relief,0.99854976
rwanda has made enormous progress towards improving child survival growth and development in earthquake affected areas,support_and_relief,support_and_relief,0.99829704
grown men dating kids has started to become normal in this society and that shit is sick,non_informative,non_informative,0.999164
i ve checked to see if you re following me like times,non_informative,non_informative,0.99945956
nepal uk go to oxfam christian aid plan international uk and the british red cross canada rose canada us inte_,support_and_relief,support_and_relief,0.9328499
i have lots of warm clothes for women and children i also have hygiene products canned food paper plates water and pet supplies canned dog food also,support_and_relief,support_and_relief,0.99901664
random spam cyclone joker,non_informative,non_informative,0.9991216
thoughts and prayers to those affected by the helicopter crash in and to the rescue workers working through the night,non_informative,non_informative,0.9979965
mon new pb any cc,non_informative,non_informative,0.9992888
apple what have you done for us lately,non_informative,non_informative,0.99945027
american sniper,non_informative,non_informative,0.9950505
these niggas made bombs y all think dey didn t have a masterplan after,non_informative,non_informative,0.9978982
omg how can you i can barely keep up with t _ t,non_informative,non_informative,0.9994863
very disturbing that people dont get this education campaign needed badly,non_informative,non_informative,0.9963972
this porterhouse steak is bangin taste of portugal,non_informative,non_informative,0.99929273
how did you lose all the lbs for your disney flicks,non_informative,non_informative,0.9994766
love me like you doo __f_e,non_informative,non_informative,0.9994685
partner with us to bring aid to vanuatu on march th cyclone pam swept through the pacific at category,support_and_relief,support_and_relief,0.9962729
i wanna see obama today,non_informative,non_informative,0.9994123
our hearts go out to all those affected by the tragedy amp tools,non_informative,non_informative,0.9976666
looking for a way to give,support_and_relief,support_and_relief,0.86670923
the city brought out the best of us,non_informative,non_informative,0.9993204
my dad works in the national guard they can t come out right now but they will release him at a certain time,non_informative,non_informative,0.996197
if you are in the philippines and want to help typhoon victims phone adra here are the contact details,support_and_relief,support_and_relief,0.99771667
eurischa just to let you all know great britain has pleged million pounds to nepal and the money has been banked and on the way,non_informative,support_and_relief,0.9833662
i can t believe i ll be a junior negative i don t accept this where did kindergarten go,non_informative,non_informative,0.9993374
dear philippines keep safe during typhoon these are your emergency and government social media contacts,non_informative,non_informative,0.98494697
despite it being cold and rainy had a great day on the manistee river in michigan with my dad landed coho and,non_informative,non_informative,0.99938357
yes moore is affiliated with us though,non_informative,non_informative,0.99916446
ig a friendly reminder stay safe amp dry iamn,non_informative,non_informative,0.9946883
you have d naman and demi _d_,non_informative,non_informative,0.99936074
i believe actions speak louder than words,non_informative,non_informative,0.9988771
i started jamming after sounding out fa bo lo us because i always misspell it,non_informative,non_informative,0.999597
the app can not play the video linked to below tweet link,non_informative,non_informative,0.83433443
i need the type of guy who can scoop me up,non_informative,non_informative,0.9995097
the wait is ova,non_informative,non_informative,0.9992963
cnn is currently talking about nepal fox is talking about baltimore so tell me again how baltimore is a democrat issue,non_informative,non_informative,0.9993048
this angel is in puerto rico i worry everyday,non_informative,non_informative,0.98644316
i see is also running on philippine time,non_informative,non_informative,0.99895716
so of my comparative politics class is failing and the other of us are making between a that means the class is from hell,non_informative,non_informative,0.99931884
big cock in my mouth,non_informative,non_informative,0.99937683
thoughts and prayers for all involved in helicopter crash in glasgow,non_informative,non_informative,0.9985672
do freshman girls at our school really not know who the senior guys or r their acting skills really that good,non_informative,non_informative,0.99951565
as a result people living in the region say their children have had to endure harsh winters and sweltering summers being taught out in the open with no shelter,support_and_relief,support_and_relief,0.999
god bless nepal __f,non_informative,non_informative,0.9864457
instagram is not a place for you to repost pictures of other ppl and rate them go on facebook for that shit so annoying,non_informative,non_informative,0.99921584
officials in orissa said people moved before the cyclone made landfall on saturday evening while at least another were evacuated in andhra pradesh,support_and_relief,support_and_relief,0.8761027
why people unfollow you lmao stop bein such a bitch amp amp that won t happen love you,non_informative,non_informative,0.99950314
typhoon hagupit in the philippines,non_informative,non_informative,0.97300446
russell uh fool for that one,non_informative,non_informative,0.99923766
this shit is gonna cause more accidents then suffolk already had lol,non_informative,non_informative,0.99935466
plz god help those ppl in,non_informative,non_informative,0.9967374
i miss my long hair so bad just wish it would grow back,non_informative,non_informative,0.9995295
my legs all scarred up,non_informative,non_informative,0.99876773
sakit s tyan ng sit ups exercise p more keep safe everyone,non_informative,non_informative,0.9944406
we r flexible we help team members strike a healthy work amp life balance,non_informative,non_informative,0.98971975
your not worth it,non_informative,non_informative,0.998901
please know see it in google or youtube to know where this bitch came from,non_informative,non_informative,0.9983412
we don t have mosquito nets for the children and they didn t bring us any,support_and_relief,support_and_relief,0.99903
currently organizing for families affected by call plsrt,support_and_relief,support_and_relief,0.9970884
happy st andrew s day oh beautiful scotland praying for those affected by the helicopter crash in glasgow,non_informative,non_informative,0.9978381
ppl in literally have nothing while ppl in burn down their city i m shaking my head,non_informative,non_informative,0.9974685
jdt name ulisses morais new coach in place of ben mora in msl,non_informative,non_informative,0.9987785
this is the most adorable pic i ve seen from visit d,non_informative,non_informative,0.9993736
work is not over for i m out with the team assisting in the bear creek area,support_and_relief,support_and_relief,0.9946713
ministry begins the moment you step off the platform,non_informative,non_informative,0.9976343
is there any way to continue without water without food,support_and_relief,support_and_relief,0.99919003
israeli organization sends emergency crew to vanuatu after cyclone,support_and_relief,support_and_relief,0.99548316
mt ca tf ready to board an c that will be transporting them to,support_and_relief,support_and_relief,0.8756702
that is one thing that can quickly piss me off but i ll act like that shit didn t just happen,non_informative,non_informative,0.99950886
but when i come back to waco il be an rn after that yo doctor,non_informative,non_informative,0.9993881
from sentry to carrying patients all dessups involve themselves with dedication team bhutan quake,support_and_relief,support_and_relief,0.9887869
typhoon hagupit tore apart homs amp sent wavs crashing throug coastal communitis acros the eastern philipines on sunday,non_informative,non_informative,0.9878498
are pozibles indie church thermometers,non_informative,non_informative,0.99716574
republican party slated to be worldwide exclusive advertising partner for,non_informative,non_informative,0.9979365
nw can u do me a shoutout plz,non_informative,non_informative,0.99949443
we just passed ur whip outside pilgrim said u got minutes to pick up all ur girls b they tow u,non_informative,non_informative,0.9994628
finally typhoon has stop flirting with us everything slowly back to normal,non_informative,non_informative,0.94421804
emergency appeal to send medical supplies and assess needs text doctor to to donate,support_and_relief,support_and_relief,0.9926675
ouch lol we come from the same place you twit,non_informative,non_informative,0.9994931
bird just flew into the window walled it off like nothing happened,non_informative,non_informative,0.99891126
cameron bradley hey that s my middle name,non_informative,non_informative,0.9994326
oh just twitter we were actually just talking about how we both love you,non_informative,non_informative,0.9994905
my plans have been all messed up cant get to site because its flooded gotta go back to brisbane tomorrow more training,non_informative,non_informative,0.94649446
we are dying of hunger in anse veau,support_and_relief,support_and_relief,0.9992052
a heartwarming fundraiser for hurricane maria at the cambridge police station,support_and_relief,support_and_relief,0.99489766
advance rest in peace rest in pieces in loving memory r i p not off byrzombie,non_informative,non_informative,0.99877447
seen disneyland,non_informative,non_informative,0.9990637
undergrad sofia vila spoke on behalf of her dad enrique vila biaggi cuc chair who couldnt attend from puerto rico,non_informative,non_informative,0.99767655
i bet you won t say that to bob,non_informative,non_informative,0.99935347
armstrong flooring announced it will donate flooring to harvey victims for details,support_and_relief,support_and_relief,0.99737823
pam where are you i miss on blogger new post please,non_informative,non_informative,0.99936336
shoulda put some money on that shit,non_informative,non_informative,0.99798125
let s go nearby blood bank and donate blood,non_informative,non_informative,0.9905301
is that this your most desirable,non_informative,non_informative,0.999059
god is always here stay safe everyone,non_informative,non_informative,0.99774456
this typhoon is full of shit much like the many things that come out of korina sanchez s mouth,non_informative,non_informative,0.9990752
hope this volcano don t erupt cant be stuck here for more days,non_informative,non_informative,0.9955804
congratulations to my best friend for getting an internship in boston this summer can t wait to celebrate w cannolis next week_f,non_informative,non_informative,0.9994704
don t even tell me you guys just got back you were leaving over hours ago,non_informative,non_informative,0.9991027
riverdale ib juniors seniors helping cleanup in alva post irma,support_and_relief,support_and_relief,0.99627763
the unsavoury demise of s salted caramel tart,non_informative,non_informative,0.99946994
un stands ready to assist as tropical cyclone pam threatens vanuatupacific region nvt,support_and_relief,support_and_relief,0.99198794
she called back talking bout she been working out for hours not sure if im believing that lol,non_informative,non_informative,0.9994825
sure if there are people who actually want to for cash w keepers otherwise people who lose lots off the bat get disinterested,non_informative,non_informative,0.9992192
this is the dominatrix casual friday outfit btw cc,non_informative,non_informative,0.9994823
there was a fuckin e losion in boston and half of u motherfuckers are doing rts are u fuckin kidding me,non_informative,non_informative,0.99719256
we turn into a target barge,non_informative,non_informative,0.9989442
tonight baked help support puerto rico amp sierra leone don t forget to mention the social work club,support_and_relief,non_informative,0.7566557
new story post irma updated varsity football schedule,non_informative,non_informative,0.99882764
looking all that shit up is probably the worst use of my time ever,non_informative,non_informative,0.99918336
me babe theres something wrong with _ __a my boyfriend whats wrong with ur nipple _ _,non_informative,non_informative,0.99951935
counting down the seconds till my nap,non_informative,non_informative,0.9992908
i opened the door didn t i,non_informative,non_informative,0.99930346
kim yuna shows her concern with charitable donation of to nepal via holy yuna,support_and_relief,non_informative,0.6051051
situation in remote areas of nepal disturbingly murky rescue and aid workers in nepal_,support_and_relief,support_and_relief,0.74397314
did no one notice this on long island yesterday i accept the job,non_informative,non_informative,0.9991314
marathon fight me,non_informative,non_informative,0.9994312
relax the standard east village,non_informative,non_informative,0.99394846
why the fuck is the mall so busy go home people,non_informative,non_informative,0.9989772
the peole s of bharat amp nepal scare abt a big tragedy we hope may the god help em all nd dn t afraid of any superstitions,non_informative,non_informative,0.9978562
local chef serving irma victims in florida,support_and_relief,support_and_relief,0.9970573
see so i quit school and that s what i did,non_informative,non_informative,0.99916923
good luck ro all those beautiful people and im prayin and cryin for all yall hopefully u will get new homes soon _ _ __f__f_d_d u,non_informative,non_informative,0.99871624
a nigha got grams to himself last time smoking for years,non_informative,non_informative,0.9993426
little girl standing on the seal in the sub do they have this blocked bc you ll drop into a dungeon worse you won t graduate,non_informative,non_informative,0.9990435
i grind around people all night long just so i can put myself ona island away from people the irony,non_informative,non_informative,0.9994419
people from st suzanne who were in port au prince the students came they didnt bring any clothes to wear old students from soeur remembered them thanks soeur ade,support_and_relief,support_and_relief,0.9989519
where can people go to get the card for food,support_and_relief,support_and_relief,0.99883765
i was sleeping too good,non_informative,non_informative,0.99947673
baby james requested banana walnut muffins so homemade banana walnut muffins is what he gets _,non_informative,non_informative,0.9992493
due to the threat of inclement weather our game at gardner webb has been moved to tonight lets go play today,non_informative,non_informative,0.9961118
not retire until sven ottke smashes him for more rounds like he did in germany all those years ago,non_informative,non_informative,0.99943453
this car ride got my back hurting,non_informative,non_informative,0.99938583
non profits n donors make sure you select credible local partners n that you enforce strict anti corruption mechanism,support_and_relief,non_informative,0.86150616
awkwardly accurate via,non_informative,non_informative,0.98952967
updated support the humanitarian response in nepal,support_and_relief,support_and_relief,0.63854367
follow this amz star ibtissam in instagram,non_informative,non_informative,0.9984895
local business raises money for earthquake victims in,support_and_relief,support_and_relief,0.9958431
please be safe everyone don t go anywhere if it s not needed stay in your houses instead above all pray always \,non_informative,non_informative,0.9813198
road warrior by cyclone side patio toy hauler bathrooms must see rv full rea_,non_informative,non_informative,0.99913114
don t actually do something useful,support_and_relief,non_informative,0.996525
our caritas partners are responding to the deadly cyclone in,support_and_relief,support_and_relief,0.9939698
they re hungry they need something to eat,support_and_relief,support_and_relief,0.998028
the government of canada announces that it will match donations made by individual canadians to non governmental organizations already involved in responding to the disaster,support_and_relief,support_and_relief,0.997995
editors asleep or drunk again it s maria not irma check the following,non_informative,non_informative,0.9991128
please see what you can do for us every day we are fighting to find some food,support_and_relief,support_and_relief,0.9991086
didnt know melissa ford drove a honda acord,non_informative,non_informative,0.99913496
t meant this was home because this was where i was the most alive the most me i t know who that old codger is tha,non_informative,non_informative,0.99899596
too sleepy to be serious faust,non_informative,non_informative,0.99899894
i ve already waited in line for minutes at taco bell,non_informative,non_informative,0.999401
b l u e for a cause calling for donations for the victims of super typhoon haiyan yolanda in the philippines,support_and_relief,support_and_relief,0.9971879
they have been stocking up on bottled water and disposable cutlery and many are fleeing the region,support_and_relief,support_and_relief,0.9985183
it is and c f in fernando de la mora,non_informative,non_informative,0.9987262
i am saved from the earthquake by god s mercy i am at l artibonite i would like some help for my family and i thank you,support_and_relief,support_and_relief,0.9989857
new blog post they are my people nepali pastor speaks about earthquake,non_informative,non_informative,0.99576
wtf please everyone be safe,non_informative,non_informative,0.9981901
you can t call somebody a bitch ass nigga then say you gonna pray for his dumb ass that is so backwards,non_informative,non_informative,0.9993672
in saving our seems like our th state nepal thank god presstitudes awaken unlike in yemen episode they r showing,non_informative,non_informative,0.798179
our hearts go out to everyone in nepal until may th all profits from nepal black tea will be donated to help fund recove_,non_informative,non_informative,0.9864812
where can the people in leogane find food,support_and_relief,support_and_relief,0.999091
villagers in thame namche vdc of solukhumbu district desperate for help many broken bones,support_and_relief,support_and_relief,0.961152
fab new clothing line by designer tuileries_,non_informative,non_informative,0.99872094
local business helping victims still struggling after hurricane irma read more here,support_and_relief,support_and_relief,0.9954922
unlucky my man i m up for it mad wae it a wee bit the now it s am here playing fifa and winning,non_informative,non_informative,0.99951494
that is a good point galliani did make big moves but did not manage the wages as well as marotta,non_informative,non_informative,0.99910104
philippines typhoon weakens after leaving at least dead via the android app,non_informative,non_informative,0.9665595
so devastating to hear what s happening in chile at the moment my heart amp prayers are with everybody out there tonight,non_informative,non_informative,0.9984322
am flight to the lax tomorrow good night world,non_informative,non_informative,0.9986462
now i can t go back to sleep and i have to be at school by tomorrow,non_informative,non_informative,0.9990471
it takes no compromise to give people their rights harvey milk,non_informative,non_informative,0.78656685
hurricane maria just missed us vlogging while we were home all day,non_informative,non_informative,0.9973864
tea ken had his judgment and his thinking were not as clear as they ordinarily were,non_informative,non_informative,0.9993082
the calm before the storm manila is beautiful tonight brings heavy rains tomorrow,non_informative,non_informative,0.98934424
the nightmare everyone saw coming,non_informative,non_informative,0.9932765
good evening for people victim of catastrophe who are not in capital what ways are there to help them and if we dont help these people who will represent them,support_and_relief,support_and_relief,0.9988643
guys do we have classes tomorrow,non_informative,non_informative,0.999342
i m at rose amp crown banff alberta w others,non_informative,non_informative,0.99931633
so please skip a few pages amp let s end this with a happy ending,non_informative,non_informative,0.99903536
on air avalanche johnny johnny come home,non_informative,non_informative,0.999092
watching kings of comedy on netflix too funny,non_informative,non_informative,0.9995427
more halloween relief commissions still open btw,support_and_relief,non_informative,0.6063479
got home safely oh no the weather is sooooo creepy please go away ruby,non_informative,non_informative,0.99935585
put your hands up if ur not workn the mora,non_informative,non_informative,0.99873275
down like chris brown went down on on the down town drown,non_informative,non_informative,0.9923745
someone just told me i act like i m rich,non_informative,non_informative,0.999521
your profile pic is,non_informative,non_informative,0.9982469
now my side bitch my main bitch cuz my main hoe ain t feelin me no moe,non_informative,non_informative,0.99959403
smoked a loud pack in the shower,non_informative,non_informative,0.9993862
media u shd not trust,support_and_relief,non_informative,0.9951088
i have some very compelling pro videos taken one year ago in durbar square nepal emotional dm me if you re interested,non_informative,non_informative,0.99910694
love lock bridge _ pont des arts,non_informative,non_informative,0.9993691
warm fire stranger things marathon spicy chorizo chili simmering and lots of bourbon,non_informative,non_informative,0.9994517
lowie tried not to make it obvious that he was,non_informative,non_informative,0.9993291
soon i m in a room full of pocahontas,non_informative,non_informative,0.9994618
keepsafe__f,non_informative,non_informative,0.9798376
if this is legitimate it is appallingly unethical,non_informative,non_informative,0.99788207
ma don commented on trip the bite is getting better i was over there hiking sunday morning thought i might,non_informative,non_informative,0.99942017
they have a lot of people in the saint marc in the park who are not originally from st marc they left port au prince and tried to escape the tragedy but they do not have anything please come and help them,support_and_relief,support_and_relief,0.9990501
do you have a healing atmosphere available,non_informative,non_informative,0.9974475
hoping amp praying for no more flare ups or new fires today amp tomorrow sending all best wishes to firies amp all in affected areas,non_informative,non_informative,0.9983581
suffolk this weekend and a nice load of fresh cut walnut just need to try and sell the fishing,non_informative,non_informative,0.99949527
fair enough what s the weirdest thing you ve ever seen on the job if i may ask,non_informative,non_informative,0.9994423
bitch you are mexican italian take off the bindi,non_informative,non_informative,0.9994487
oh lord have mercy on your people,non_informative,non_informative,0.9980286
brilliant we are certainly standing together keep singing our nursing chorus,non_informative,non_informative,0.9985037
information on the earthquake in haiti,support_and_relief,support_and_relief,0.99891007
they were all moved back,non_informative,support_and_relief,0.718958
hope it skips jumps hop skate over new jersey fe,non_informative,non_informative,0.99855775
matthew amp i and his attempt at a smile buzzard billy s swamp shack,non_informative,non_informative,0.99933976
happy birthday to the best big brother,non_informative,non_informative,0.9995136
having no wifi is worse than having hagupit we had a feast in etherstorm actually my hometown,non_informative,non_informative,0.9989397
if you will just remember how sovereign god is you will never have to worry about anything,non_informative,non_informative,0.9991781
we may not know much about nepal but it sure looks gorgeous,non_informative,non_informative,0.9983181
is pushed back in yarmouk clashes international news ghana internationl news ghana news,non_informative,non_informative,0.9614922
their aunt is speaking nothing but nonsense,non_informative,non_informative,0.9981832
i wanna be just so i don t have to listen to my parents,non_informative,non_informative,0.9995857
gayest stay safe tweet ever,non_informative,non_informative,0.99877435
now he knows how the yankees feel better luck next year,non_informative,non_informative,0.9989767
global is delivering aid to here are ways u can help,support_and_relief,support_and_relief,0.9810513
yes i listen to millionaires,non_informative,non_informative,0.9993104
